Date,Conso_J1,Conso_J7,Conso_moy_3j,Conso_moy_7j,Temperature,Mois_sin,Mois_cos,Jour_semaine_sin,Jour_semaine_cos,Est_weekend,Est_ferie,Tempo,Consommation
2020-03-26,51864.04,47393.88,50845.67,48314.05,5.87,1.00,0.00,0.43,-0.90,0,0,1,52684.73
2020-03-27,52684.73,46204.94,51819.68,49069.89,7.29,1.00,0.00,-0.43,-0.90,0,0,1,51686.27
2020-03-28,51686.27,45778.00,52078.35,49852.94,9.37,1.00,0.00,-0.97,-0.22,1,0,0,47038.25
2020-03-29,47038.25,46284.56,50469.75,50032.97,7.16,1.00,0.00,-0.78,0.62,1,0,0,48170.56
2020-03-30,48170.56,49762.69,48965.03,50302.40,4.79,1.00,0.00,0.00,1.00,0,0,1,55293.92
2020-03-31,55293.92,50910.27,50167.58,51092.58,6.56,1.00,0.00,0.78,0.62,0,0,1,54105.60
2020-04-01,54105.60,51864.04,52523.36,51549.05,6.87,0.87,-0.50,0.97,-0.22,0,0,0,52383.58
2020-04-02,52383.58,52684.73,53927.70,51623.27,6.66,0.87,-0.50,0.43,-0.90,0,0,0,51936.83
2020-04-03,51936.83,51686.27,52808.67,51516.43,9.00,0.87,-0.50,-0.43,-0.90,0,0,0,50226.81
2020-04-04,50226.81,47038.25,51515.74,51307.94,10.31,0.87,-0.50,-0.97,-0.22,1,0,0,45688.98
2020-04-05,45688.98,48170.56,49284.21,51115.18,12.56,0.87,-0.50,-0.78,0.62,1,0,0,41614.96
2020-04-06,41614.96,55293.92,45843.58,50178.67,12.38,0.87,-0.50,0.00,1.00,0,0,0,44132.48
2020-04-07,44132.48,54105.60,43812.14,48584.18,14.06,0.87,-0.50,0.78,0.62,0,0,0,44202.79
2020-04-08,44202.79,52383.58,43316.74,47169.49,15.23,0.87,-0.50,0.97,-0.22,0,0,0,42825.75
2020-04-09,42825.75,51936.83,43720.34,45804.09,15.69,0.87,-0.50,0.43,-0.90,0,0,0,41855.56
2020-04-10,41855.56,50226.81,42961.37,44363.90,16.06,0.87,-0.50,-0.43,-0.90,0,0,0,40639.77
2020-04-11,40639.77,45688.98,41773.69,42994.33,16.19,0.87,-0.50,-0.97,-0.22,1,0,0,37964.67
2020-04-12,37964.67,41614.96,40153.33,41890.85,15.93,0.87,-0.50,-0.78,0.62,1,0,0,36706.31
2020-04-13,36706.31,44132.48,38436.92,41189.62,13.27,0.87,-0.50,0.00,1.00,0,1,0,37767.04
2020-04-14,37767.04,44202.79,37479.34,40280.27,9.79,0.87,-0.50,0.78,0.62,0,0,0,42746.92
2020-04-15,42746.92,42825.75,39073.42,40072.29,12.25,0.87,-0.50,0.97,-0.22,0,0,0,43737.25
2020-04-16,43737.25,41855.56,41417.07,40202.50,15.57,0.87,-0.50,0.43,-0.90,0,0,0,42550.33
2020-04-17,42550.33,40639.77,43011.50,40301.76,16.37,0.87,-0.50,-0.43,-0.90,0,0,0,41283.69
2020-04-18,41283.69,37964.67,42523.76,40393.74,16.05,0.87,-0.50,-0.97,-0.22,1,0,0,38085.77
2020-04-19,38085.77,36706.31,40639.93,40411.04,14.32,0.87,-0.50,-0.78,0.62,1,0,0,37287.62
2020-04-20,37287.62,37767.04,38885.69,40494.09,15.34,0.87,-0.50,0.00,1.00,0,0,0,41660.44
2020-04-21,41660.44,42746.92,39011.28,41050.29,15.55,0.87,-0.50,0.78,0.62,0,0,0,42581.65
2020-04-22,42581.65,43737.25,40509.90,41026.68,15.74,0.87,-0.50,0.97,-0.22,0,0,0,42581.69
2020-04-23,42581.69,42550.33,42274.59,40861.60,16.00,0.87,-0.50,0.43,-0.90,0,0,0,42059.50
2020-04-24,42059.50,41283.69,42407.61,40791.48,16.43,0.87,-0.50,-0.43,-0.90,0,0,0,41139.65
2020-04-25,41139.65,38085.77,41926.94,40770.90,15.17,0.87,-0.50,-0.97,-0.22,1,0,0,37802.08
2020-04-26,37802.08,37287.62,40333.74,40730.38,14.03,0.87,-0.50,-0.78,0.62,1,0,0,36834.83
2020-04-27,36834.83,41660.44,38592.19,40665.69,15.56,0.87,-0.50,0.00,1.00,0,0,0,41073.48
2020-04-28,41073.48,42581.65,38570.13,40581.84,14.51,0.87,-0.50,0.78,0.62,0,0,0,42697.75
2020-04-29,42697.75,42581.69,40202.02,40598.43,13.04,0.87,-0.50,0.97,-0.22,0,0,0,43602.69
2020-04-30,43602.69,42059.50,42457.97,40744.28,12.27,0.87,-0.50,0.43,-0.90,0,0,0,43987.46
2020-05-01,43987.46,41139.65,43429.30,41019.71,12.20,0.50,-0.87,-0.43,-0.90,0,1,0,39759.25
2020-05-02,39759.25,37802.08,42449.80,40822.51,12.65,0.50,-0.87,-0.97,-0.22,1,0,0,39857.58
2020-05-03,39857.58,36834.83,41201.43,41116.15,13.74,0.50,-0.87,-0.78,0.62,1,0,0,38463.98
2020-05-04,38463.98,41073.48,39360.27,41348.88,15.66,0.50,-0.87,0.00,1.00,0,0,0,42135.31
2020-05-05,42135.31,42697.75,40152.29,41500.57,14.37,0.50,-0.87,0.78,0.62,0,0,0,42716.40
2020-05-06,42716.40,43602.69,41105.23,41503.24,15.06,0.50,-0.87,0.97,-0.22,0,0,0,42312.33
2020-05-07,42312.33,43987.46,42388.01,41318.90,15.23,0.50,-0.87,0.43,-0.90,0,0,0,41799.12
2020-05-08,41799.12,39759.25,42275.95,41006.28,16.84,0.50,-0.87,-0.43,-0.90,0,1,0,37728.25
2020-05-09,37728.25,39857.58,40613.24,40716.14,17.73,0.50,-0.87,-0.97,-0.22,1,0,0,36990.69
2020-05-10,36990.69,38463.98,38839.35,40306.58,16.73,0.50,-0.87,-0.78,0.62,1,0,0,36296.29
2020-05-11,36296.29,42135.31,37005.08,39996.91,11.24,0.50,-0.87,0.00,1.00,0,0,0,43494.27
2020-05-12,43494.27,42716.40,38927.08,40191.05,10.11,0.50,-0.87,0.78,0.62,0,0,0,45779.52
2020-05-13,45779.52,42312.33,41856.69,40628.64,11.46,0.50,-0.87,0.97,-0.22,0,0,0,46562.17
2020-05-14,46562.17,41799.12,45278.65,41235.76,11.49,0.50,-0.87,0.43,-0.90,0,0,0,46703.29
2020-05-15,46703.29,37728.25,46348.33,41936.35,12.39,0.50,-0.87,-0.43,-0.90,0,0,0,45529.15
2020-05-16,45529.15,36990.69,46264.87,43050.77,13.62,0.50,-0.87,-0.97,-0.22,1,0,0,40527.94
2020-05-17,40527.94,36296.29,44253.46,43556.09,14.28,0.50,-0.87,-0.78,0.62,1,0,0,37860.98
2020-05-18,37860.98,43494.27,41306.02,43779.62,16.09,0.50,-0.87,0.00,1.00,0,0,0,42531.31
2020-05-19,42531.31,45779.52,40306.74,43642.05,17.20,0.50,-0.87,0.78,0.62,0,0,0,42898.67
2020-05-20,42898.67,46562.17,41096.99,43230.50,19.72,0.50,-0.87,0.97,-0.22,0,0,0,42611.56
2020-05-21,42611.56,46703.29,42680.51,42666.13,21.52,0.50,-0.87,0.43,-0.90,0,1,0,38090.02
2020-05-22,38090.02,45529.15,41200.08,41435.66,20.32,0.50,-0.87,-0.43,-0.90,0,0,0,39659.46
2020-05-23,39659.46,40527.94,40120.35,40597.13,15.92,0.50,-0.87,-0.97,-0.22,1,0,0,37610.50
2020-05-24,37610.50,37860.98,38453.33,40180.36,14.96,0.50,-0.87,-0.78,0.62,1,0,0,35793.90
2020-05-25,35793.90,42531.31,37687.95,39885.06,17.19,0.50,-0.87,0.00,1.00,0,0,0,41626.50
2020-05-26,41626.50,42898.67,38343.63,39755.80,18.80,0.50,-0.87,0.78,0.62,0,0,0,42838.19
2020-05-27,42838.19,42611.56,40086.19,39747.16,19.72,0.50,-0.87,0.97,-0.22,0,0,0,42803.90
2020-05-28,42803.90,38090.02,42422.86,39774.64,19.02,0.50,-0.87,0.43,-0.90,0,0,0,42907.73
2020-05-29,42907.73,39659.46,42849.94,40462.88,19.33,0.50,-0.87,-0.43,-0.90,0,0,0,42270.02
2020-05-30,42270.02,37610.50,42660.55,40835.82,19.11,0.50,-0.87,-0.97,-0.22,1,0,0,37982.46
2020-05-31,37982.46,35793.90,41053.40,40888.96,19.06,0.50,-0.87,-0.78,0.62,1,0,0,35618.71
2020-06-01,35618.71,41626.50,38623.73,40863.93,19.92,0.00,-1.00,0.00,1.00,0,1,0,37393.81
2020-06-02,37393.81,42838.19,36998.33,40259.26,21.30,0.00,-1.00,0.78,0.62,0,0,1,42894.25
2020-06-03,42894.25,42803.90,38635.59,40267.27,20.01,0.00,-1.00,0.97,-0.22,0,0,1,43628.65
2020-06-04,43628.65,42907.73,41305.57,40385.09,15.47,0.00,-1.00,0.43,-0.90,0,0,0,43693.73
2020-06-05,43693.73,42270.02,43405.54,40497.38,14.45,0.00,-1.00,-0.43,-0.90,0,0,0,43366.58
2020-06-06,43366.58,37982.46,43562.99,40654.03,15.24,0.00,-1.00,-0.97,-0.22,1,0,0,38775.65
2020-06-07,38775.65,35618.71,41945.32,40767.34,14.60,0.00,-1.00,-0.78,0.62,1,0,0,36911.96
2020-06-08,36911.96,37393.81,39684.73,40952.09,15.13,0.00,-1.00,0.00,1.00,0,0,1,42930.35
2020-06-09,42930.35,42894.25,39539.32,41743.02,14.23,0.00,-1.00,0.78,0.62,0,0,1,44508.23
2020-06-10,44508.23,43628.65,41450.18,41973.59,14.92,0.00,-1.00,0.97,-0.22,0,0,0,44770.27
2020-06-11,44770.27,43693.73,44069.62,42136.68,16.31,0.00,-1.00,0.43,-0.90,0,0,0,44800.83
2020-06-12,44800.83,43366.58,44693.11,42294.84,16.79,0.00,-1.00,-0.43,-0.90,0,0,0,44240.12
2020-06-13,44240.12,38775.65,44603.74,42419.63,17.23,0.00,-1.00,-0.97,-0.22,1,0,0,39364.96
2020-06-14,39364.96,36911.96,42801.97,42503.82,17.47,0.00,-1.00,-0.78,0.62,1,0,0,37228.02
2020-06-15,37228.02,42930.35,40277.70,42548.97,17.92,0.00,-1.00,0.00,1.00,0,0,0,43267.21
2020-06-16,43267.21,44508.23,39953.40,42597.09,17.71,0.00,-1.00,0.78,0.62,0,0,0,44451.71
2020-06-17,44451.71,44770.27,41648.98,42589.02,17.06,0.00,-1.00,0.97,-0.22,0,0,0,44500.79
2020-06-18,44500.79,44800.83,44073.24,42550.52,16.49,0.00,-1.00,0.43,-0.90,0,0,0,44550.56
2020-06-19,44550.56,44240.12,44501.02,42514.77,16.71,0.00,-1.00,-0.43,-0.90,0,0,0,43854.67
2020-06-20,43854.67,39364.96,44302.01,42459.70,18.52,0.00,-1.00,-0.97,-0.22,1,0,0,39341.50
2020-06-21,39341.50,37228.02,42582.24,42456.35,18.55,0.00,-1.00,-0.78,0.62,1,0,0,37086.90
2020-06-22,37086.90,43267.21,40094.35,42436.19,18.59,0.00,-1.00,0.00,1.00,0,0,0,43589.04
2020-06-23,43589.04,44451.71,40005.81,42482.17,21.48,0.00,-1.00,0.78,0.62,0,0,0,45050.23
2020-06-24,45050.23,44500.79,41908.72,42567.67,24.52,0.00,-1.00,0.97,-0.22,0,0,0,45914.73
2020-06-25,45914.73,44550.56,44851.33,42769.66,25.45,0.00,-1.00,0.43,-0.90,0,0,0,46564.46
2020-06-26,46564.46,43854.67,45843.14,43057.36,24.09,0.00,-1.00,-0.43,-0.90,0,0,0,45452.75
2020-06-27,45452.75,39341.50,45977.31,43285.66,21.10,0.00,-1.00,-0.97,-0.22,1,0,0,40009.85
2020-06-28,40009.85,37086.90,44009.02,43381.14,19.73,0.00,-1.00,-0.78,0.62,1,0,0,37856.44
2020-06-29,37856.44,43589.04,41106.35,43491.07,18.69,0.00,-1.00,0.00,1.00,0,0,0,44058.17
2020-06-30,44058.17,45050.23,40641.49,43558.09,19.53,0.00,-1.00,0.78,0.62,0,0,0,45217.44
2020-07-01,45217.44,45914.73,42377.35,43581.98,20.55,-0.50,-0.87,0.97,-0.22,0,0,0,45885.02
2020-07-02,45885.02,46564.46,45053.54,43577.73,18.80,-0.50,-0.87,0.43,-0.90,0,0,0,45685.79
2020-07-03,45685.79,45452.75,45596.08,43452.21,18.10,-0.50,-0.87,-0.43,-0.90,0,0,0,44810.52
2020-07-04,44810.52,40009.85,45460.44,43360.46,19.55,-0.50,-0.87,-0.97,-0.22,1,0,0,40295.98
2020-07-05,40295.98,37856.44,43597.43,43401.34,21.07,-0.50,-0.87,-0.78,0.62,1,0,0,38564.67
2020-07-06,38564.67,44058.17,41223.72,43502.51,18.20,-0.50,-0.87,0.00,1.00,0,0,0,44645.46
2020-07-07,44645.46,45217.44,41168.70,43586.41,18.17,-0.50,-0.87,0.78,0.62,0,0,0,45843.27
2020-07-08,45843.27,45885.02,43017.80,43675.82,20.39,-0.50,-0.87,0.97,-0.22,0,0,0,46453.00
2020-07-09,46453.00,45685.79,45647.24,43756.96,22.94,-0.50,-0.87,0.43,-0.90,0,0,0,47202.52
2020-07-10,47202.52,44810.52,46499.60,43973.63,20.29,-0.50,-0.87,-0.43,-0.90,0,0,0,46288.44
2020-07-11,46288.44,40295.98,46647.99,44184.76,18.96,-0.50,-0.87,-0.97,-0.22,1,0,0,40725.38
2020-07-12,40725.38,38564.67,44738.78,44246.10,19.77,-0.50,-0.87,-0.78,0.62,1,0,0,38254.50
2020-07-13,38254.50,44645.46,41756.10,44201.79,21.21,-0.50,-0.87,0.00,1.00,0,0,0,42454.90
2020-07-14,42454.90,45843.27,40478.26,43888.86,19.49,-0.50,-0.87,0.78,0.62,0,1,0,40057.65
2020-07-15,40057.65,46453.00,40255.68,43062.34,18.74,-0.50,-0.87,0.97,-0.22,0,0,0,45087.85
2020-07-16,45087.85,47202.52,42533.47,42867.32,18.73,-0.50,-0.87,0.43,-0.90,0,0,0,45934.48
2020-07-17,45934.48,46288.44,43693.33,42686.17,20.65,-0.50,-0.87,-0.43,-0.90,0,0,0,45792.00
2020-07-18,45792.00,40725.38,45604.78,42615.25,21.66,-0.50,-0.87,-0.97,-0.22,1,0,0,41063.25
2020-07-19,41063.25,38254.50,44263.24,42663.52,22.00,-0.50,-0.87,-0.78,0.62,1,0,0,38785.12
2020-07-20,38785.12,42454.90,41880.12,42739.32,21.71,-0.50,-0.87,0.00,1.00,0,0,0,45373.60
2020-07-21,45373.60,40057.65,41740.66,43156.28,21.16,-0.50,-0.87,0.78,0.62,0,0,0,46638.60
2020-07-22,46638.60,45087.85,43599.11,44096.42,20.95,-0.50,-0.87,0.97,-0.22,0,0,0,46569.42
2020-07-23,46569.42,45934.48,46193.87,44308.07,21.91,-0.50,-0.87,0.43,-0.90,0,0,0,46757.50
2020-07-24,46757.50,45792.00,46655.17,44425.64,21.68,-0.50,-0.87,-0.43,-0.90,0,0,0,45892.17
2020-07-25,45892.17,41063.25,46406.36,44439.95,21.69,-0.50,-0.87,-0.97,-0.22,1,0,0,40974.94
2020-07-26,40974.94,38785.12,44541.53,44427.34,21.45,-0.50,-0.87,-0.78,0.62,1,0,0,38579.50
2020-07-27,38579.50,45373.60,41815.53,44397.96,23.44,-0.50,-0.87,0.00,1.00,0,0,0,45108.69
2020-07-28,45108.69,46638.60,41554.37,44360.12,21.71,-0.50,-0.87,0.78,0.62,0,0,0,45932.75
2020-07-29,45932.75,46569.42,43206.98,44259.28,20.75,-0.50,-0.87,0.97,-0.22,0,0,0,46025.23
2020-07-30,46025.23,46757.50,45688.89,44181.54,24.13,-0.50,-0.87,0.43,-0.90,0,0,0,46744.83
2020-07-31,46744.83,45892.17,46234.27,44179.73,27.81,-0.50,-0.87,-0.43,-0.90,0,0,0,46518.35
2020-08-01,46518.35,40974.94,46429.47,44269.18,24.44,-0.87,-0.50,-0.97,-0.22,1,0,0,41343.29
2020-08-02,41343.29,38579.50,44868.83,44321.81,21.38,-0.87,-0.50,-0.78,0.62,1,0,0,37869.48
2020-08-03,37869.48,45108.69,41910.37,44220.38,19.15,-0.87,-0.50,0.00,1.00,0,0,0,41414.46
2020-08-04,41414.46,45932.75,40209.08,43692.63,19.25,-0.87,-0.50,0.78,0.62,0,0,0,41911.17
2020-08-05,41911.17,46025.23,40398.37,43118.12,22.06,-0.87,-0.50,0.97,-0.22,0,0,0,42316.81
2020-08-06,42316.81,46744.83,41880.81,42588.34,24.59,-0.87,-0.50,0.43,-0.90,0,0,0,43091.38
2020-08-07,43091.38,46518.35,42439.78,42066.42,27.08,-0.87,-0.50,-0.43,-0.90,0,0,0,43777.96
2020-08-08,43777.96,41343.29,43062.05,41674.93,27.76,-0.87,-0.50,-0.97,-0.22,1,0,0,40801.85
2020-08-09,40801.85,37869.48,42557.06,41597.59,29.00,-0.87,-0.50,-0.78,0.62,1,0,0,39131.42
2020-08-10,39131.42,41414.46,41237.08,41777.86,27.39,-0.87,-0.50,0.00,1.00,0,0,0,43342.58
2020-08-11,43342.58,41911.17,41091.95,42053.31,27.80,-0.87,-0.50,0.78,0.62,0,0,0,44268.50
2020-08-12,44268.50,42316.81,42247.50,42390.07,27.14,-0.87,-0.50,0.97,-0.22,0,0,0,43891.02
2020-08-13,43891.02,43091.38,43834.03,42614.96,23.92,-0.87,-0.50,0.43,-0.90,0,0,0,42655.83
2020-08-14,42655.83,43777.96,43605.12,42552.74,22.03,-0.87,-0.50,-0.43,-0.90,0,0,0,41971.46
2020-08-15,41971.46,40801.85,42839.44,42294.67,22.41,-0.87,-0.50,-0.97,-0.22,1,1,0,38407.42
2020-08-16,38407.42,39131.42,41011.57,41952.60,21.58,-0.87,-0.50,-0.78,0.62,1,0,0,36701.81
2020-08-17,36701.81,43342.58,39026.90,41605.52,20.22,-0.87,-0.50,0.00,1.00,0,0,0,41094.06
2020-08-18,41094.06,44268.50,38734.43,41284.30,21.29,-0.87,-0.50,0.78,0.62,0,0,0,42435.92
2020-08-19,42435.92,43891.02,40077.26,41022.50,22.18,-0.87,-0.50,0.97,-0.22,0,0,0,43203.75
2020-08-20,43203.75,42655.83,42244.58,40924.32,25.02,-0.87,-0.50,0.43,-0.90,0,0,0,44354.46
2020-08-21,44354.46,41971.46,43331.37,41166.98,24.78,-0.87,-0.50,-0.43,-0.90,0,0,0,44423.17
2020-08-22,44423.17,38407.42,43993.79,41517.23,21.57,-0.87,-0.50,-0.97,-0.22,1,0,0,40144.54
2020-08-23,40144.54,36701.81,42974.06,41765.39,19.73,-0.87,-0.50,-0.78,0.62,1,0,0,37516.56
2020-08-24,37516.56,41094.06,40694.76,41881.78,18.97,-0.87,-0.50,0.00,1.00,0,0,0,42969.81
2020-08-25,42969.81,42435.92,40210.31,42149.74,20.83,-0.87,-0.50,0.78,0.62,0,0,0,44886.02
2020-08-26,44886.02,43203.75,41790.80,42499.76,20.65,-0.87,-0.50,0.97,-0.22,0,0,0,45383.19
2020-08-27,45383.19,44354.46,44413.01,42811.11,19.84,-0.87,-0.50,0.43,-0.90,0,0,0,45373.25
2020-08-28,45373.25,44423.17,45214.15,42956.65,18.15,-0.87,-0.50,-0.43,-0.90,0,0,0,44484.81
2020-08-29,44484.81,40144.54,45080.42,42965.46,15.83,-0.87,-0.50,-0.97,-0.22,1,0,0,39279.23
2020-08-30,39279.23,37516.56,43045.76,42841.84,15.61,-0.87,-0.50,-0.78,0.62,1,0,0,37415.71
2020-08-31,37415.71,42969.81,40393.25,42827.43,16.16,-0.87,-0.50,0.00,1.00,0,0,0,43684.52
2020-09-01,43684.52,44886.02,40126.49,42929.53,16.16,-1.00,-0.00,0.78,0.62,0,0,0,45057.98
2020-09-02,45057.98,45383.19,42052.74,42954.10,16.37,-1.00,-0.00,0.97,-0.22,0,0,0,45168.71
2020-09-03,45168.71,45373.25,44637.07,42923.46,19.71,-1.00,-0.00,0.43,-0.90,0,0,0,45610.02
2020-09-04,45610.02,44484.81,45278.90,42957.28,21.17,-1.00,-0.00,-0.43,-0.90,0,0,0,45439.98
2020-09-05,45439.98,39279.23,45406.24,43093.74,18.65,-1.00,-0.00,-0.97,-0.22,1,0,0,40040.94
2020-09-06,40040.94,37415.71,43696.98,43202.55,16.39,-1.00,-0.00,-0.78,0.62,1,0,0,37856.96
2020-09-07,37856.96,43684.52,41112.62,43265.59,16.80,-1.00,-0.00,0.00,1.00,0,0,0,44196.10
2020-09-08,44196.10,45057.98,40698.00,43338.67,18.93,-1.00,-0.00,0.78,0.62,0,0,0,45635.96
2020-09-09,45635.96,45168.71,42563.01,43421.24,20.48,-1.00,-0.00,0.97,-0.22,0,0,0,45911.98
2020-09-10,45911.98,45610.02,45248.01,43527.42,20.79,-1.00,-0.00,0.43,-0.90,0,0,0,46015.67
2020-09-11,46015.67,45439.98,45854.53,43585.37,20.77,-1.00,-0.00,-0.43,-0.90,0,0,0,45490.17
2020-09-12,45490.17,40040.94,45805.94,43592.54,18.88,-1.00,-0.00,-0.97,-0.22,1,0,0,40501.58
2020-09-13,40501.58,37856.96,44002.47,43658.35,20.39,-1.00,-0.00,-0.78,0.62,1,0,0,38471.27
2020-09-14,38471.27,44196.10,41487.67,43746.10,23.27,-1.00,-0.00,0.00,1.00,0,0,0,45447.12
2020-09-15,45447.12,45635.96,41473.33,43924.82,24.57,-1.00,-0.00,0.78,0.62,0,0,0,46835.10
2020-09-16,46835.10,45911.98,43584.50,44096.13,23.49,-1.00,-0.00,0.97,-0.22,0,0,0,47122.81
2020-09-17,47122.81,46015.67,46468.35,44269.10,21.79,-1.00,-0.00,0.43,-0.90,0,0,0,46507.83
2020-09-18,46507.83,45490.17,46821.92,44339.41,21.71,-1.00,-0.00,-0.43,-0.90,0,0,0,45791.21
2020-09-19,45791.21,40501.58,46473.95,44382.42,23.30,-1.00,-0.00,-0.97,-0.22,1,0,0,40958.88
2020-09-20,40958.88,38471.27,44419.31,44447.75,20.88,-1.00,-0.00,-0.78,0.62,1,0,0,38221.33
2020-09-21,38221.33,45447.12,41657.14,44412.04,19.27,-1.00,-0.00,0.00,1.00,0,0,0,44417.69
2020-09-22,44417.69,46835.10,41199.30,44264.98,18.00,-1.00,-0.00,0.78,0.62,0,0,0,45321.79
2020-09-23,45321.79,47122.81,42653.60,44048.79,18.52,-1.00,-0.00,0.97,-0.22,0,0,0,45519.00
2020-09-24,45519.00,46507.83,45086.16,43819.68,15.30,-1.00,-0.00,0.43,-0.90,0,0,0,45823.31
2020-09-25,45823.31,45791.21,45554.70,43721.89,12.17,-1.00,-0.00,-0.43,-0.90,0,0,0,46359.02
2020-09-26,46359.02,40958.88,45900.44,43803.00,11.56,-1.00,-0.00,-0.97,-0.22,1,0,0,42938.29
2020-09-27,42938.29,38221.33,45040.21,44085.78,11.77,-1.00,-0.00,-0.78,0.62,1,0,0,42954.23
2020-09-28,42954.23,44417.69,44083.85,44761.90,13.33,-1.00,-0.00,0.00,1.00,0,0,0,49688.98
2020-09-29,49688.98,45321.79,45193.83,45514.95,14.94,-1.00,-0.00,0.78,0.62,0,0,0,49860.85
2020-09-30,49860.85,45519.00,47501.35,46163.38,15.37,-1.00,-0.00,0.97,-0.22,0,0,0,48813.96
2020-10-01,48813.96,45823.31,49454.60,46634.09,14.36,-0.87,0.50,0.43,-0.90,0,0,0,49142.56
2020-10-02,49142.56,46359.02,49272.46,47108.27,13.22,-0.87,0.50,-0.43,-0.90,0,0,0,50207.19
2020-10-03,50207.19,42938.29,49387.90,47658.01,11.99,-0.87,0.50,-0.97,-0.22,1,0,0,46057.31
2020-10-04,46057.31,42954.23,48469.02,48103.58,12.10,-0.87,0.50,-0.78,0.62,1,0,0,44586.35
2020-10-05,44586.35,49688.98,46950.28,48336.74,12.48,-0.87,0.50,0.00,1.00,0,0,0,51940.04
2020-10-06,51940.04,49860.85,47527.90,48658.32,13.78,-0.87,0.50,0.78,0.62,0,0,0,52513.62
2020-10-07,52513.62,48813.96,49680.01,49037.29,14.08,-0.87,0.50,0.97,-0.22,0,0,0,51447.12
2020-10-08,51447.12,49142.56,51966.93,49413.46,15.65,-0.87,0.50,0.43,-0.90,0,0,0,50622.00
2020-10-09,50622.00,50207.19,51527.58,49624.81,14.79,-0.87,0.50,-0.43,-0.90,0,0,0,49449.23
2020-10-10,49449.23,46057.31,50506.12,49516.53,12.19,-0.87,0.50,-0.97,-0.22,1,0,0,45274.71
2020-10-11,45274.71,44586.35,48448.65,49404.73,10.46,-0.87,0.50,-0.78,0.62,1,0,0,45020.27
2020-10-12,45020.27,51940.04,46581.40,49466.71,10.00,-0.87,0.50,0.00,1.00,0,0,0,53314.71
2020-10-13,53314.71,52513.62,47869.90,49663.10,10.25,-0.87,0.50,0.78,0.62,0,0,0,55079.46
2020-10-14,55079.46,51447.12,51138.15,50029.64,9.52,-0.87,0.50,0.97,-0.22,0,0,0,56000.92
2020-10-15,56000.92,50622.00,54798.36,50680.18,9.25,-0.87,0.50,0.43,-0.90,0,0,0,57264.90
2020-10-16,57264.90,49449.23,56115.09,51629.17,9.50,-0.87,0.50,-0.43,-0.90,0,0,0,56934.00
2020-10-17,56934.00,45274.71,56733.27,52698.42,9.95,-0.87,0.50,-0.97,-0.22,1,0,0,51106.88
2020-10-18,51106.88,45020.27,55101.92,53531.59,9.69,-0.87,0.50,-0.78,0.62,1,0,0,48860.40
2020-10-19,48860.40,53314.71,52300.42,54080.18,9.97,-0.87,0.50,0.00,1.00,0,0,0,55263.56
2020-10-20,55263.56,55079.46,51743.61,54358.59,13.65,-0.87,0.50,0.78,0.62,0,0,0,54488.00
2020-10-21,54488.00,56000.92,52870.65,54274.09,16.85,-0.87,0.50,0.97,-0.22,0,0,0,51826.50
2020-10-22,51826.50,57264.90,53859.35,53677.75,15.86,-0.87,0.50,0.43,-0.90,0,0,0,50918.77
2020-10-23,50918.77,56934.00,52411.09,52771.16,14.74,-0.87,0.50,-0.43,-0.90,0,0,0,50456.90
2020-10-24,50456.90,51106.88,51067.39,51845.86,13.88,-0.87,0.50,-0.97,-0.22,1,0,0,46139.90
2020-10-25,46139.90,48860.40,49171.85,51136.29,13.29,-0.87,0.50,-0.78,0.62,1,0,0,45490.92
2020-10-26,45490.92,55263.56,47362.57,50654.93,10.42,-0.87,0.50,0.00,1.00,0,0,0,53965.19
2020-10-27,53965.19,54488.00,48532.00,50469.45,10.50,-0.87,0.50,0.78,0.62,0,0,0,56332.75
2020-10-28,56332.75,51826.50,51929.62,50732.99,12.38,-0.87,0.50,0.97,-0.22,0,0,0,55118.08
2020-10-29,55118.08,50918.77,55138.67,51203.21,12.71,-0.87,0.50,0.43,-0.90,0,0,0,53865.38
2020-10-30,53865.38,50456.90,55105.40,51624.16,13.73,-0.87,0.50,-0.43,-0.90,0,0,0,51862.98
2020-10-31,51862.98,46139.90,53615.48,51825.03,13.09,-0.87,0.50,-0.97,-0.22,1,0,0,47067.73
2020-11-01,47067.73,45490.92,50932.03,51957.57,15.12,-0.50,0.87,-0.78,0.62,1,1,0,44741.00
2020-11-02,44741.00,53965.19,47890.57,51850.44,15.80,-0.50,0.87,0.00,1.00,0,0,0,49726.27
2020-11-03,49726.27,56332.75,47178.33,51244.88,10.26,-0.50,0.87,0.78,0.62,0,0,0,53627.67
2020-11-04,53627.67,55118.08,49364.98,50858.44,7.30,-0.50,0.87,0.97,-0.22,0,0,0,57197.96
2020-11-05,57197.96,53865.38,53517.30,51155.57,7.47,-0.50,0.87,0.43,-0.90,0,0,0,58029.33
2020-11-06,58029.33,51862.98,56284.99,51750.42,8.84,-0.50,0.87,-0.43,-0.90,0,0,0,56568.29
2020-11-07,56568.29,47067.73,57265.19,52422.61,12.10,-0.50,0.87,-0.97,-0.22,1,0,0,49462.46
2020-11-08,49462.46,44741.00,54686.69,52764.71,13.55,-0.50,0.87,-0.78,0.62,1,0,0,45730.79
2020-11-09,45730.79,49726.27,50587.18,52906.11,12.53,-0.50,0.87,0.00,1.00,0,0,0,51198.46
2020-11-10,51198.46,53627.67,48797.24,53116.42,11.66,-0.50,0.87,0.78,0.62,0,0,0,52535.62
